 Substance:BZO200d       2023/12/04 18:03:23                     
 Input files: ./data/bzo200d_n0001.dat to ./data/bzo200d_n0001.dat step           1
 OMP processes  =            2
 Integration Monte Carlo     450000000 cell pairs, j_rand           5
 Supercell size:          32          32          32
 Unit cell parameter:   4.19393730       4.19393730       4.19393730    
 Atoms/unit_cell:           5
 Atoms  :    Ba      Zr      O1      O2      O3  
 Atom no.        1       2       3       4       5
 Occups:   0.2000  0.2000  0.2000  0.2000  0.2000
 Weights: Neutron          0.5070  0.7160  0.5803  0.5803  0.5803
 Masks	:        1       1       1       1       1
 Smoothing FWHM [Å-1]   9.38349068E-02

 Output: F(Q)
 Partials index        1  1    1  2    2  2    1  3    2  3      3  3    1  4    2  4    3  4    4  4      1  5    2  5    3  5    4  5    5  5
   Q [A-1]   Total       Ba_Ba   Ba_Zr   Zr_Zr   Ba_O1   Zr_O1     O1_O1   Ba_O2   Zr_O2   O1_O2   O2_O2     Ba_O3   Zr_O3   O1_O3   O2_O3   O3_O3
  74.575    0.001     0.000  -0.000   0.000   0.000   0.001    -0.000  -0.000   0.001  -0.000   0.000    -0.000  -0.001   0.001   0.000   0.000
  74.599    0.001     0.000  -0.000   0.000   0.000   0.001    -0.000  -0.000   0.001  -0.000   0.000     0.000  -0.001   0.000   0.000   0.000
  74.622    0.002     0.000  -0.000  -0.000   0.000   0.001     0.000  -0.000   0.001  -0.001   0.000     0.000  -0.001   0.000   0.000   0.000
  74.646    0.002     0.000  -0.000  -0.000   0.000   0.001     0.000  -0.000   0.001  -0.001   0.000     0.000  -0.000   0.000   0.000   0.000
  74.669    0.001     0.000  -0.001  -0.000   0.000   0.001     0.000  -0.000   0.001  -0.001   0.000     0.001   0.000   0.000  -0.000   0.000
  74.693    0.001    -0.000  -0.001  -0.000   0.000   0.001     0.000  -0.000   0.001  -0.001   0.000     0.001   0.000   0.000  -0.000   0.000
  74.716    0.001    -0.000  -0.001  -0.000   0.000   0.001     0.000  -0.000   0.001  -0.000   0.000     0.000   0.001   0.000  -0.001   0.000
  74.740    0.001    -0.000  -0.001  -0.000   0.000   0.001     0.000  -0.000   0.001  -0.000   0.000     0.000   0.001   0.000  -0.001   0.000
  74.763    0.001    -0.000  -0.001  -0.000   0.000   0.001     0.000  -0.000   0.001   0.000   0.000     0.000   0.001   0.000  -0.001   0.000
  74.786    0.001    -0.000  -0.001   0.000   0.000   0.000     0.000  -0.000   0.001   0.000   0.000     0.000   0.001  -0.000  -0.000   0.000
  74.810    0.001    -0.000  -0.001   0.001   0.000   0.000     0.000  -0.000   0.001   0.000   0.000     0.000   0.000  -0.000  -0.000   0.000
  74.833    0.001     0.000  -0.001   0.001   0.000   0.000     0.000  -0.000   0.000   0.000   0.000     0.000   0.000  -0.000   0.000  -0.000
  74.857    0.001     0.000  -0.001   0.001   0.000   0.000     0.000  -0.000   0.000   0.000   0.000     0.000   0.000  -0.000   0.000  -0.000
  74.880    0.001     0.000  -0.001   0.001   0.000   0.000     0.000  -0.000  -0.000   0.000  -0.000     0.000   0.000  -0.000  -0.000  -0.000
  74.904    0.001     0.000  -0.000   0.001   0.000   0.000     0.000  -0.000  -0.000  -0.000  -0.000     0.000   0.000  -0.000  -0.000  -0.000
  74.927    0.000     0.000  -0.000   0.001   0.000   0.001    -0.000  -0.001  -0.000  -0.000  -0.000     0.000   0.000  -0.000  -0.000   0.000
  74.951    0.000     0.000   0.000   0.000   0.000   0.001    -0.000  -0.001  -0.000  -0.000  -0.000     0.000   0.000   0.000  -0.000   0.000
  74.974    0.000     0.000   0.000   0.000   0.000   0.001    -0.000  -0.001  -0.000  -0.000  -0.000    -0.000   0.000   0.000  -0.000   0.000
  74.998    0.000     0.000   0.000  -0.000   0.000   0.000    -0.000  -0.000   0.000  -0.000  -0.000    -0.000   0.000   0.001  -0.000  -0.000
  75.021    0.000     0.000   0.000  -0.000   0.000   0.000    -0.000  -0.000   0.000  -0.000  -0.000    -0.000  -0.000   0.001   0.000  -0.000
  75.044    0.000     0.000   0.000  -0.000   0.000   0.000    -0.000  -0.000   0.000  -0.000  -0.000    -0.001  -0.000   0.001   0.000  -0.000
  75.068   -0.000     0.000   0.000  -0.000   0.000  -0.000    -0.000  -0.000   0.001  -0.000  -0.000    -0.001  -0.000   0.001   0.001  -0.000
  75.091   -0.000     0.000   0.000  -0.000  -0.000  -0.000    -0.000  -0.000   0.001  -0.000  -0.000    -0.001  -0.000   0.001   0.000  -0.000
  75.115   -0.001     0.000   0.001  -0.001  -0.000  -0.000    -0.000   0.000   0.001  -0.000  -0.000    -0.001  -0.001   0.001   0.000  -0.000
  75.138   -0.001    -0.000   0.001  -0.001  -0.000  -0.000     0.000   0.000   0.001  -0.000  -0.000    -0.001  -0.001   0.001   0.000  -0.000
  75.162   -0.001    -0.000   0.001  -0.000  -0.000  -0.000     0.000   0.000   0.000  -0.000  -0.000    -0.000  -0.001   0.000   0.000  -0.000
  75.185   -0.000    -0.000   0.001  -0.000  -0.000  -0.000     0.000   0.000   0.000  -0.000  -0.000    -0.000  -0.001   0.000   0.000  -0.000
  75.209    0.000    -0.000   0.001  -0.000  -0.000   0.000     0.000   0.000   0.000  -0.000  -0.000    -0.000  -0.000   0.000   0.000   0.000
  75.232    0.001    -0.000   0.001  -0.000  -0.000   0.000     0.000   0.000   0.000  -0.000  -0.000     0.000  -0.000   0.000   0.000   0.000
  75.256    0.001    -0.000   0.001   0.000  -0.000   0.000     0.000  -0.000   0.000  -0.000  -0.001     0.000  -0.000   0.000   0.000   0.000
  75.279    0.001    -0.000   0.001   0.000  -0.000  -0.000     0.000  -0.000   0.000  -0.000  -0.001     0.000  -0.000   0.000   0.000   0.000
  75.303    0.001    -0.000   0.001   0.000   0.000  -0.000     0.000  -0.000   0.000  -0.000  -0.000    -0.000  -0.000   0.000   0.001   0.000
  75.326    0.001    -0.000   0.001   0.000   0.000  -0.000     0.000  -0.000   0.000  -0.000  -0.000    -0.000  -0.000   0.000   0.001   0.000
  75.349    0.002    -0.000   0.000   0.001   0.000  -0.000     0.000  -0.000   0.000  -0.000  -0.000    -0.000  -0.000   0.000   0.000   0.000
  75.373    0.002     0.000   0.000   0.001   0.000  -0.000     0.000  -0.000   0.000  -0.000  -0.000     0.000  -0.000   0.000   0.000   0.000
  75.396    0.002     0.000   0.000   0.001   0.000   0.000     0.000  -0.000   0.000  -0.000  -0.000     0.000  -0.000   0.000   0.000   0.000
  75.420    0.002     0.000   0.000   0.000  -0.000   0.000     0.000  -0.000   0.000  -0.000   0.000     0.001  -0.000   0.000  -0.000   0.000
  75.443    0.002     0.000   0.000   0.000  -0.000   0.001     0.000  -0.000   0.000  -0.000   0.000     0.001  -0.000   0.000  -0.000   0.000
  75.467    0.002     0.000   0.000  -0.000  -0.000   0.001     0.000  -0.000   0.000  -0.000   0.000     0.001  -0.000   0.000  -0.000  -0.000
  75.490    0.001     0.000  -0.000  -0.000  -0.000   0.001     0.000  -0.000   0.000  -0.000   0.000     0.001  -0.000   0.000  -0.000  -0.000
  75.514    0.000     0.000  -0.000  -0.001  -0.000   0.001     0.000  -0.000  -0.000   0.000   0.000     0.001  -0.000  -0.000  -0.000  -0.000
  75.537   -0.000     0.000  -0.001  -0.001   0.000   0.000     0.000   0.000  -0.000   0.000   0.000     0.001  -0.000  -0.000  -0.000  -0.000
  75.561   -0.000    -0.000  -0.001  -0.001   0.000   0.000    -0.000   0.000  -0.000   0.000   0.000     0.001  -0.000  -0.000   0.000  -0.000
  75.584   -0.000    -0.000  -0.001  -0.000   0.000  -0.000    -0.000   0.000  -0.001   0.001   0.000     0.001   0.000  -0.000   0.000  -0.000
  75.607   -0.000    -0.000  -0.001  -0.000   0.000  -0.000    -0.000   0.000  -0.001   0.000   0.000     0.000   0.000  -0.001   0.000   0.000
  75.631   -0.000    -0.000  -0.000  -0.000   0.000  -0.000    -0.000   0.001  -0.001   0.000   0.000     0.000   0.000  -0.001   0.000   0.000
  75.654   -0.000    -0.000  -0.000   0.000   0.000  -0.000    -0.000   0.001  -0.001   0.000   0.000     0.000   0.000  -0.001   0.000   0.000
  75.678   -0.001    -0.000  -0.000   0.000   0.000  -0.000    -0.000   0.001  -0.000   0.000   0.000     0.000   0.000  -0.001   0.000   0.000
  75.701   -0.001    -0.000  -0.000  -0.000  -0.000  -0.000    -0.000   0.000  -0.000   0.000   0.000     0.000  -0.000  -0.001  -0.000   0.000
  75.725   -0.002    -0.000   0.000  -0.000  -0.000  -0.000    -0.000   0.000  -0.000   0.000   0.000     0.000  -0.000  -0.001  -0.000   0.000
  75.748   -0.002    -0.000   0.000  -0.000  -0.001  -0.000    -0.000   0.000  -0.000   0.000   0.000    -0.000  -0.000  -0.001  -0.000   0.000
  75.772   -0.003    -0.000   0.000  -0.001  -0.001  -0.000    -0.000   0.000  -0.000   0.000   0.000    -0.000  -0.000  -0.001  -0.000   0.000
  75.795   -0.003     0.000   0.000  -0.001  -0.001  -0.000    -0.000   0.000  -0.000   0.000  -0.000    -0.000  -0.000  -0.001  -0.001   0.000
  75.819   -0.003     0.000   0.001  -0.000  -0.001  -0.000    -0.000   0.000  -0.000   0.000  -0.000    -0.000  -0.000  -0.001  -0.001   0.000
  75.842   -0.003     0.000   0.001  -0.000  -0.000  -0.000    -0.000   0.000  -0.000   0.000  -0.000    -0.001  -0.001  -0.001  -0.001   0.000
  75.866   -0.002     0.000   0.001  -0.000  -0.000  -0.000    -0.000   0.000  -0.000   0.000  -0.000    -0.001  -0.001  -0.001  -0.001  -0.000
  75.889   -0.002     0.000   0.001   0.000   0.000  -0.000     0.000   0.000  -0.000   0.000   0.000    -0.001  -0.001  -0.001  -0.001   0.000
  75.912   -0.001    -0.000   0.001   0.000   0.000  -0.000     0.000   0.000  -0.000   0.000   0.000    -0.001  -0.000  -0.001  -0.001   0.000
  75.936   -0.000    -0.000   0.001   0.001   0.000  -0.000     0.000   0.000  -0.000   0.000   0.000    -0.001  -0.000  -0.001  -0.000   0.000
  75.959    0.000    -0.000   0.000   0.001   0.000  -0.000     0.000   0.000   0.000   0.000   0.000    -0.000   0.000  -0.001  -0.000   0.000
  75.983    0.001    -0.000   0.000   0.001   0.000  -0.000     0.000   0.000   0.000   0.000   0.000    -0.000   0.000  -0.001  -0.000  -0.000
  76.006    0.001    -0.000   0.000   0.001  -0.000   0.000     0.000   0.000   0.000   0.000   0.000     0.000   0.001  -0.001  -0.000  -0.000
  76.030    0.002    -0.000   0.000   0.001  -0.000   0.000     0.000   0.000   0.000   0.000   0.000     0.000   0.001  -0.000   0.000  -0.000
  76.053    0.002     0.000   0.000   0.000  -0.000   0.000    -0.000   0.000   0.000   0.000   0.000     0.000   0.001  -0.000   0.000  -0.000
  76.077    0.002     0.000   0.000   0.000  -0.000   0.000    -0.000   0.000  -0.000   0.000   0.000     0.000   0.001   0.000   0.000  -0.000
  76.100    0.002     0.000   0.000  -0.000  -0.000   0.000    -0.000   0.000  -0.000  -0.000   0.000     0.000   0.001   0.000   0.000  -0.000
  76.124    0.001     0.000   0.000  -0.000  -0.000  -0.000    -0.000   0.000  -0.000  -0.000   0.000    -0.000   0.001   0.000   0.000   0.000
  76.147    0.000     0.000   0.000  -0.001  -0.000  -0.000    -0.000   0.000  -0.000  -0.000   0.000    -0.000   0.001   0.000   0.000   0.000
  76.170   -0.001     0.000  -0.000  -0.001  -0.000  -0.000    -0.000   0.001  -0.001  -0.000   0.000    -0.000   0.001  -0.000  -0.000   0.000
  76.194   -0.002     0.000  -0.000  -0.001   0.000  -0.001    -0.000   0.001  -0.000  -0.000   0.000    -0.000   0.001  -0.000  -0.000   0.000
  76.217   -0.002     0.000  -0.000  -0.000   0.000  -0.001    -0.000   0.001  -0.000  -0.000  -0.000    -0.000   0.000  -0.000  -0.000  -0.000
  76.241   -0.002     0.000  -0.001  -0.000   0.000  -0.001    -0.000   0.000  -0.000  -0.000  -0.000    -0.000   0.000  -0.000  -0.000  -0.000
  76.264   -0.002     0.000  -0.001   0.000   0.000  -0.001    -0.000   0.000  -0.000  -0.000  -0.000    -0.000   0.000  -0.000   0.000  -0.000
  76.288   -0.002     0.000  -0.001   0.000   0.000  -0.001    -0.000  -0.000   0.000  -0.000  -0.000     0.000   0.000  -0.000   0.000  -0.000
  76.311   -0.001    -0.000  -0.001   0.000   0.000  -0.000    -0.000  -0.000   0.000  -0.000  -0.000     0.000   0.000  -0.000   0.000  -0.000
  76.335   -0.000    -0.000  -0.001   0.000   0.000  -0.000    -0.000  -0.000   0.001  -0.000  -0.000     0.000   0.000   0.000   0.001  -0.000
  76.358    0.001    -0.000  -0.001   0.000   0.000  -0.000    -0.000  -0.000   0.001  -0.000  -0.000     0.000   0.000   0.000   0.001  -0.000
  76.382    0.002    -0.000  -0.000   0.000  -0.000   0.000    -0.000  -0.000   0.001  -0.000  -0.000     0.000   0.000   0.001   0.001   0.000
  76.405    0.003    -0.000  -0.000  -0.000  -0.000   0.000     0.000   0.000   0.001  -0.000  -0.000     0.000   0.000   0.001   0.001   0.000
  76.429    0.003    -0.000  -0.000   0.000  -0.000   0.000     0.000   0.000   0.001  -0.000  -0.000    -0.000   0.000   0.001   0.001   0.000
  76.452    0.002    -0.000  -0.000   0.000  -0.000   0.000     0.000   0.000   0.000  -0.000  -0.000    -0.000   0.000   0.001   0.001   0.000
  76.475    0.000     0.000  -0.000   0.000  -0.000  -0.000     0.000   0.000  -0.000  -0.000  -0.000    -0.000  -0.000   0.001   0.001   0.000
  76.499   -0.001     0.000  -0.001   0.000  -0.000  -0.000     0.000   0.000  -0.001  -0.000  -0.000    -0.000  -0.000   0.000   0.000   0.000
  76.522   -0.002     0.000  -0.001   0.000  -0.000  -0.000     0.000   0.000  -0.001  -0.000  -0.000    -0.000  -0.000   0.000   0.000   0.000
  76.546   -0.003     0.000  -0.001   0.000  -0.000  -0.001     0.000  -0.000  -0.001  -0.000  -0.000     0.000  -0.000   0.000  -0.000   0.000
  76.569   -0.003     0.000  -0.001   0.000   0.000  -0.001     0.001  -0.000  -0.001  -0.000   0.000     0.000  -0.000  -0.000  -0.000  -0.000
  76.593   -0.002     0.000  -0.001   0.000   0.000  -0.001     0.001  -0.000  -0.001  -0.000   0.000     0.000  -0.000  -0.000  -0.000  -0.000
  76.616   -0.001     0.000  -0.001   0.000   0.000  -0.000     0.001  -0.000  -0.001   0.000   0.000     0.000   0.000   0.000  -0.000  -0.000
  76.640   -0.000     0.000  -0.001   0.000   0.000  -0.000     0.001  -0.000  -0.001   0.000   0.000    -0.000   0.000   0.000   0.000  -0.000
  76.663    0.001     0.000  -0.001   0.000   0.000  -0.000     0.001  -0.000  -0.000   0.000   0.000    -0.000   0.000   0.000   0.000  -0.000
  76.687    0.001    -0.000  -0.000   0.000   0.000  -0.000     0.000  -0.000  -0.000   0.000   0.000    -0.000   0.000   0.001   0.000   0.000
  76.710    0.001    -0.000   0.000   0.000   0.000  -0.000     0.000  -0.000  -0.000   0.000   0.000    -0.000   0.000   0.000   0.000   0.000
  76.733    0.001    -0.000   0.000   0.000   0.000  -0.000     0.000  -0.000  -0.000   0.000   0.000    -0.000   0.000   0.000   0.000   0.000
  76.757    0.000    -0.000   0.001   0.000   0.000  -0.000     0.000  -0.000  -0.000   0.000  -0.000    -0.000   0.000   0.000   0.000   0.000
  76.780   -0.000    -0.000   0.001   0.000   0.000  -0.000     0.000  -0.001  -0.000  -0.000  -0.000    -0.000   0.000  -0.000  -0.000   0.000
  76.804   -0.001    -0.000   0.001   0.000   0.000  -0.000     0.000  -0.001  -0.000  -0.000  -0.000    -0.000   0.000  -0.000  -0.000   0.000
  76.827   -0.002    -0.000   0.001   0.000   0.000  -0.000    -0.000  -0.001  -0.000  -0.000  -0.000    -0.000   0.000  -0.000  -0.000   0.000
  76.851   -0.002    -0.000   0.001   0.000  -0.000  -0.000    -0.000  -0.001  -0.000  -0.000  -0.000    -0.000  -0.000  -0.000  -0.000   0.000
  76.874   -0.002    -0.000   0.000   0.000  -0.000   0.000    -0.000  -0.001  -0.000  -0.000  -0.000    -0.001  -0.000   0.000  -0.000   0.000
  76.898   -0.002    -0.000   0.000  -0.000  -0.000   0.000    -0.000  -0.001  -0.000  -0.000  -0.000    -0.001  -0.000   0.000  -0.000  -0.000
  76.921   -0.001    -0.000   0.001  -0.000  -0.000   0.001    -0.000  -0.000  -0.000  -0.000  -0.000    -0.001  -0.000   0.000  -0.000  -0.000
  76.945   -0.001    -0.000   0.001  -0.000  -0.000   0.001    -0.000  -0.000   0.000   0.000  -0.000    -0.000  -0.000   0.001  -0.000  -0.000
  76.968   -0.000     0.000   0.001  -0.000   0.000   0.001    -0.000  -0.000   0.000   0.000  -0.000    -0.000  -0.000   0.001  -0.000  -0.000
  76.992   -0.000     0.000   0.001  -0.000   0.000   0.000    -0.000  -0.000   0.000   0.000  -0.000     0.000  -0.000   0.001  -0.000  -0.001
  77.015   -0.000     0.000   0.001  -0.000   0.000   0.000    -0.000  -0.000   0.000   0.000  -0.000     0.000  -0.000   0.001  -0.001  -0.001
  77.038   -0.000     0.000   0.000  -0.000   0.000  -0.000    -0.000  -0.000   0.000  -0.000  -0.000     0.001  -0.000   0.001  -0.001  -0.001
  77.062   -0.001     0.000   0.000  -0.000   0.000  -0.000    -0.000  -0.000   0.000  -0.000  -0.000     0.001  -0.000   0.001  -0.001  -0.000
  77.085   -0.001     0.000   0.000  -0.000   0.000  -0.000    -0.000  -0.000   0.000  -0.000  -0.000     0.001  -0.000   0.000  -0.001  -0.000
  77.109   -0.000     0.000   0.000   0.000  -0.000  -0.000    -0.000  -0.000   0.000  -0.000  -0.000     0.001   0.000   0.000  -0.001  -0.000
  77.132    0.000     0.000   0.000   0.000  -0.000  -0.000    -0.000  -0.000   0.000  -0.000  -0.000     0.001   0.000  -0.000  -0.001  -0.000
  77.156    0.001     0.000   0.000   0.000  -0.000   0.000     0.000  -0.000   0.000  -0.000   0.000     0.001   0.000  -0.000  -0.001   0.000
  77.179    0.001     0.000   0.000   0.000  -0.000   0.000    -0.000  -0.000   0.000   0.000   0.000     0.001   0.000  -0.000  -0.000   0.000
  77.203    0.001    -0.000   0.000   0.000   0.000   0.000    -0.000  -0.000   0.000   0.000   0.000     0.001  -0.000  -0.000  -0.000   0.000
  77.226    0.001    -0.000   0.000   0.000   0.000   0.000    -0.000  -0.000   0.000   0.000   0.000     0.001  -0.000  -0.000  -0.000   0.000
  77.250    0.001    -0.000   0.000   0.000   0.000  -0.000    -0.000  -0.000   0.000   0.000   0.000     0.001  -0.000  -0.000   0.000   0.000
  77.273    0.001    -0.000   0.000   0.000   0.000  -0.000    -0.000  -0.000   0.000   0.000   0.000     0.000  -0.000  -0.000   0.000   0.000
  77.297    0.000    -0.000   0.000  -0.000   0.000  -0.000    -0.000  -0.000  -0.000   0.000   0.000     0.000  -0.000  -0.000   0.000   0.000
  77.320    0.000    -0.000   0.000  -0.000   0.000  -0.000     0.000  -0.000  -0.000   0.000   0.000     0.000  -0.000  -0.000   0.000   0.000
  77.343    0.000    -0.000   0.000  -0.000   0.000  -0.000     0.000  -0.000  -0.000   0.000   0.000     0.000  -0.000  -0.000   0.001   0.000
  77.367    0.000    -0.000   0.000  -0.000  -0.000  -0.000     0.000  -0.000  -0.000  -0.000   0.000    -0.000  -0.000   0.000   0.001   0.000
  77.390    0.000    -0.000   0.000   0.000  -0.000  -0.000     0.000  -0.000  -0.000  -0.000   0.000    -0.000  -0.000   0.000   0.001  -0.000
  77.414    0.000    -0.000  -0.000   0.000   0.000  -0.000     0.000  -0.000   0.000  -0.001   0.000    -0.000   0.000   0.000   0.001  -0.000
  77.437    0.000    -0.000  -0.000   0.000   0.000  -0.000    -0.000  -0.000   0.000  -0.001   0.000    -0.000   0.000   0.000   0.001  -0.000
  77.461   -0.000    -0.000  -0.000  -0.000   0.000  -0.000    -0.000  -0.000   0.000  -0.001   0.000    -0.000  -0.000   0.000   0.001  -0.000
  77.484   -0.000     0.000  -0.000  -0.000   0.000   0.000    -0.000  -0.000   0.000  -0.001   0.000    -0.000  -0.000   0.000   0.001  -0.000
  77.508   -0.000     0.000  -0.000  -0.000   0.000   0.000    -0.000  -0.000   0.000  -0.001   0.000    -0.000  -0.000   0.000   0.000  -0.000
  77.531   -0.000     0.000   0.000  -0.000   0.000   0.000    -0.000   0.000   0.000  -0.000   0.000    -0.000  -0.000   0.000   0.000   0.000
  77.555    0.001     0.000   0.000  -0.000  -0.000   0.000    -0.000   0.000   0.000  -0.000   0.000    -0.000  -0.000   0.000   0.000   0.000
  77.578    0.002    -0.000   0.000  -0.000  -0.000   0.001    -0.000   0.000   0.000   0.000   0.000    -0.000   0.000   0.000   0.000   0.000
  77.601    0.002    -0.000   0.000  -0.000  -0.000   0.001    -0.000   0.000   0.000   0.000   0.001     0.000   0.001   0.000   0.000   0.000
  77.625    0.003    -0.000   0.000   0.000  -0.000   0.001     0.000   0.000   0.000   0.000   0.001     0.000   0.001   0.000   0.000   0.000
  77.648    0.003    -0.000   0.000   0.000  -0.000   0.001     0.000   0.000   0.000   0.000   0.001     0.000   0.001   0.000   0.000   0.000
  77.672    0.003     0.000  -0.000   0.000  -0.000   0.001    -0.000   0.000   0.001   0.000   0.000    -0.000   0.001   0.000   0.000  -0.000
  77.695    0.003     0.000  -0.000   0.000  -0.000   0.001    -0.000   0.000   0.001   0.000   0.000    -0.000   0.001   0.000   0.000  -0.000
  77.719    0.002     0.000  -0.000   0.000  -0.000   0.001    -0.000   0.000   0.001   0.000  -0.000    -0.000   0.001   0.000  -0.000  -0.000
  77.742    0.002     0.000  -0.000   0.000   0.000   0.001    -0.000   0.000   0.001   0.000  -0.000    -0.000   0.000   0.000  -0.000  -0.000
  77.766    0.001     0.000  -0.000   0.000   0.000   0.001    -0.000   0.000   0.001   0.000  -0.000    -0.001  -0.000   0.000  -0.000  -0.000
  77.789    0.001     0.000  -0.000   0.000   0.000   0.001     0.000   0.000   0.001   0.000  -0.000    -0.000  -0.000   0.000  -0.000  -0.000
  77.813    0.000     0.000  -0.000   0.000   0.000   0.001     0.000   0.000   0.001   0.000  -0.000    -0.000  -0.001   0.000  -0.000  -0.000
